OBJECTID,REPORT_DATE,WARD,LIVES_LOST,POSITIVE_CASES,TOTAL_TESTS,LOAD_TIME
3917,2020/05/23 00:00:00+00,Ward 7,61,1168,,2023/01/07 08:00:08+00
3918,2020/05/24 00:00:00+00,Ward 7,62,1180,,2023/01/07 08:00:08+00
3919,2020/05/25 00:00:00+00,Ward 7,62,1194,5446,2023/01/07 08:00:08+00
3920,2020/05/26 00:00:00+00,Ward 7,62,1204,5911,2023/01/07 08:00:08+00
3921,2020/05/27 00:00:00+00,Ward 7,64,1219,,2023/01/07 08:00:08+00
3922,2020/05/28 00:00:00+00,Ward 7,64,1224,,2023/01/07 08:00:08+00
3923,2020/05/29 00:00:00+00,Ward 7,66,1269,6129,2023/01/07 08:00:08+00
3924,2020/05/30 00:00:00+00,Ward 7,66,1285,6273,2023/01/07 08:00:08+00
3925,2020/05/31 00:00:00+00,Ward 7,67,1296,,2023/01/07 08:00:08+00
3926,2020/06/01 00:00:00+00,Ward 7,68,1298,6338,2023/01/07 08:00:08+00
3927,2020/06/02 00:00:00+00,Ward 7,69,1298,6561,2023/01/07 08:00:08+00
3928,2020/06/03 00:00:00+00,Ward 7,69,1317,6740,2023/01/07 08:00:08+00
3929,2020/06/04 00:00:00+00,Ward 7,69,1325,6872,2023/01/07 08:00:08+00
3930,2020/06/05 00:00:00+00,Ward 7,70,1335,7097,2023/01/07 08:00:08+00
3931,2020/06/06 00:00:00+00,Ward 7,71,1345,7124,2023/01/07 08:00:08+00
3932,2020/06/07 00:00:00+00,Ward 7,71,1351,7229,2023/01/07 08:00:08+00
3933,2020/06/08 00:00:00+00,Ward 7,71,1363,7360,2023/01/07 08:00:08+00
3934,2020/06/09 00:00:00+00,Ward 7,72,1371,7360,2023/01/07 08:00:08+00
3935,2020/06/10 00:00:00+00,Ward 7,73,1375,7360,2023/01/07 08:00:08+00
3936,2020/06/11 00:00:00+00,Ward 7,73,1383,7797,2023/01/07 08:00:08+00
3937,2020/06/12 00:00:00+00,Ward 7,73,1395,7827,2023/01/07 08:00:08+00
3938,2020/06/13 00:00:00+00,Ward 7,75,1407,8087,2023/01/07 08:00:08+00
3939,2020/06/14 00:00:00+00,Ward 7,75,1409,8193,2023/01/07 08:00:08+00
3940,2020/06/15 00:00:00+00,Ward 7,75,1413,8285,2023/01/07 08:00:08+00
3941,2020/06/16 00:00:00+00,Ward 7,75,1415,8426,2023/01/07 08:00:08+00
3942,2020/06/17 00:00:00+00,Ward 7,75,1423,8543,2023/01/07 08:00:08+00
3943,2020/06/18 00:00:00+00,Ward 7,78,1432,8622,2023/01/07 08:00:08+00
3944,2020/06/19 00:00:00+00,Ward 7,78,1435,8823,2023/01/07 08:00:08+00
3945,2020/06/20 00:00:00+00,Ward 7,79,1436,8916,2023/01/07 08:00:08+00
3946,2020/06/21 00:00:00+00,Ward 7,80,1439,9088,2023/01/07 08:00:08+00
3947,2020/06/22 00:00:00+00,Ward 7,80,1446,9205,2023/01/07 08:00:08+00
3948,2020/06/23 00:00:00+00,Ward 7,80,1453,9321,2023/01/07 08:00:08+00
3949,2020/06/24 00:00:00+00,Ward 7,81,1456,9505,2023/01/07 08:00:08+00
3950,2020/06/25 00:00:00+00,Ward 7,82,1457,9626,2023/01/07 08:00:08+00
3951,2020/06/26 00:00:00+00,Ward 7,82,1459,9685,2023/01/07 08:00:08+00
3952,2020/06/27 00:00:00+00,Ward 7,82,1463,9908,2023/01/07 08:00:08+00
3953,2020/06/28 00:00:00+00,Ward 7,82,1470,10034,2023/01/07 08:00:08+00
3954,2020/06/29 00:00:00+00,Ward 7,82,1475,10146,2023/01/07 08:00:08+00
3955,2020/06/30 00:00:00+00,Ward 7,83,1482,10286,2023/01/07 08:00:08+00
3956,2020/07/01 00:00:00+00,Ward 7,83,1485,10378,2023/01/07 08:00:08+00
3957,2020/07/02 00:00:00+00,Ward 7,83,1487,10538,2023/01/07 08:00:08+00
3958,2020/07/03 00:00:00+00,Ward 7,83,1490,10695,2023/01/07 08:00:08+00
3959,2020/07/04 00:00:00+00,Ward 7,83,1495,10817,2023/01/07 08:00:08+00
3960,2020/07/05 00:00:00+00,Ward 7,83,1500,10922,2023/01/07 08:00:08+00
3961,2020/07/06 00:00:00+00,Ward 7,83,1511,11011,2023/01/07 08:00:08+00
3962,2020/07/07 00:00:00+00,Ward 7,85,1525,11266,2023/01/07 08:00:08+00
3963,2020/07/08 00:00:00+00,Ward 7,85,1531,,2023/01/07 08:00:08+00
3964,2020/07/09 00:00:00+00,Ward 7,85,1538,11711,2023/01/07 08:00:08+00
3965,2020/07/10 00:00:00+00,Ward 7,85,1547,11925,2023/01/07 08:00:08+00
3966,2020/07/11 00:00:00+00,Ward 7,85,1551,12161,2023/01/07 08:00:08+00
3967,2020/07/12 00:00:00+00,Ward 7,85,1563,12279,2023/01/07 08:00:08+00
3968,2020/07/13 00:00:00+00,Ward 7,85,1572,12494,2023/01/07 08:00:08+00
3969,2020/07/14 00:00:00+00,Ward 7,85,1584,12831,2023/01/07 08:00:08+00
3970,2020/07/15 00:00:00+00,Ward 7,85,1592,13014,2023/01/07 08:00:08+00
3971,2020/07/16 00:00:00+00,Ward 7,85,1596,13305,2023/01/07 08:00:08+00
3972,2020/07/17 00:00:00+00,Ward 7,85,1613,13624,2023/01/07 08:00:08+00
3973,2020/07/18 00:00:00+00,Ward 7,85,1623,19197,2023/01/07 08:00:08+00
3974,2020/07/19 00:00:00+00,Ward 7,85,1629,14120,2023/01/07 08:00:08+00
3975,2020/07/20 00:00:00+00,Ward 7,85,1646,14406,2023/01/07 08:00:08+00
3976,2020/07/21 00:00:00+00,Ward 7,85,1665,14746,2023/01/07 08:00:08+00
3977,2020/07/22 00:00:00+00,Ward 7,85,1669,14899,2023/01/07 08:00:08+00
3978,2020/07/23 00:00:00+00,Ward 7,85,1682,15284,2023/01/07 08:00:08+00
3979,2020/07/24 00:00:00+00,Ward 7,85,1692,15560,2023/01/07 08:00:08+00
3980,2020/07/25 00:00:00+00,Ward 7,85,1699,15715,2023/01/07 08:00:08+00
3981,2020/07/26 00:00:00+00,Ward 7,86,1706,15855,2023/01/07 08:00:08+00
3982,2020/07/27 00:00:00+00,Ward 7,86,1728,16243,2023/01/07 08:00:08+00
3983,2020/07/28 00:00:00+00,Ward 7,86,1738,16423,2023/01/07 08:00:08+00
3984,2020/07/29 00:00:00+00,Ward 7,86,1752,16629,2023/01/07 08:00:08+00
3985,2020/07/30 00:00:00+00,Ward 7,86,1770,16936,2023/01/07 08:00:08+00
3986,2020/07/31 00:00:00+00,Ward 7,86,1782,17162,2023/01/07 08:00:08+00
3987,2020/08/01 00:00:00+00,Ward 7,86,1794,17392,2023/01/07 08:00:08+00
3988,2020/08/02 00:00:00+00,Ward 7,86,1807,17578,2023/01/07 08:00:08+00
3989,2020/08/03 00:00:00+00,Ward 7,86,1814,17718,2023/01/07 08:00:08+00
3990,2020/08/04 00:00:00+00,Ward 7,86,1820,17915,2023/01/07 08:00:08+00
3991,2020/08/05 00:00:00+00,Ward 7,86,1829,18237,2023/01/07 08:00:08+00
3992,2020/08/06 00:00:00+00,Ward 7,87,1851,18416,2023/01/07 08:00:08+00
3993,2020/08/07 00:00:00+00,Ward 7,87,1857,18614,2023/01/07 08:00:08+00
3994,2020/08/08 00:00:00+00,Ward 7,87,1869,18950,2023/01/07 08:00:08+00
3995,2020/08/09 00:00:00+00,Ward 7,87,1875,19124,2023/01/07 08:00:08+00
3996,2020/08/10 00:00:00+00,Ward 7,84,1891,19385,2023/01/07 08:00:08+00
3997,2020/08/11 00:00:00+00,Ward 7,84,1901,19706,2023/01/07 08:00:08+00
3998,2020/08/12 00:00:00+00,Ward 7,85,1914,19879,2023/01/07 08:00:08+00
3999,2020/08/13 00:00:00+00,Ward 7,85,1933,20219,2023/01/07 08:00:08+00
4000,2020/08/14 00:00:00+00,Ward 7,88,1946,20468,2023/01/07 08:00:08+00
4001,2020/08/15 00:00:00+00,Ward 7,88,1957,20717,2023/01/07 08:00:08+00
4002,2020/08/16 00:00:00+00,Ward 7,88,1965,20951,2023/01/07 08:00:08+00
4003,2020/08/17 00:00:00+00,Ward 7,89,1973,21287,2023/01/07 08:00:08+00
4004,2020/08/18 00:00:00+00,Ward 7,89,1981,21401,2023/01/07 08:00:08+00
4005,2020/08/19 00:00:00+00,Ward 7,90,1989,21568,2023/01/07 08:00:08+00
4006,2020/08/20 00:00:00+00,Ward 7,90,2002,22025,2023/01/07 08:00:08+00
4007,2020/08/21 00:00:00+00,Ward 7,90,2012,22264,2023/01/07 08:00:08+00
4008,2020/08/22 00:00:00+00,Ward 7,90,2024,22527,2023/01/07 08:00:08+00
4009,2020/08/23 00:00:00+00,Ward 7,90,2032,22805,2023/01/07 08:00:08+00
4010,2020/08/24 00:00:00+00,Ward 7,90,2039,22973,2023/01/07 08:00:08+00
4011,2020/08/25 00:00:00+00,Ward 7,91,2042,23125,2023/01/07 08:00:08+00
4012,2020/08/26 00:00:00+00,Ward 7,91,2044,23292,2023/01/07 08:00:08+00
4013,2020/08/27 00:00:00+00,Ward 7,91,2054,23624,2023/01/07 08:00:08+00
4014,2020/08/28 00:00:00+00,Ward 7,91,2067,24033,2023/01/07 08:00:08+00
4015,2020/08/29 00:00:00+00,Ward 7,92,2074,24209,2023/01/07 08:00:08+00
4016,2020/08/30 00:00:00+00,Ward 7,93,2084,24426,2023/01/07 08:00:08+00
4017,2020/08/31 00:00:00+00,Ward 7,93,2088,24672,2023/01/07 08:00:08+00
4018,2020/09/01 00:00:00+00,Ward 7,93,2091,24781,2023/01/07 08:00:08+00
4019,2020/09/02 00:00:00+00,Ward 7,93,2103,24889,2023/01/07 08:00:08+00
4020,2020/09/03 00:00:00+00,Ward 7,94,2106,25132,2023/01/07 08:00:08+00
4021,2020/09/04 00:00:00+00,Ward 7,94,2113,25445,2023/01/07 08:00:08+00
4022,2020/09/05 00:00:00+00,Ward 7,94,2121,25739,2023/01/07 08:00:08+00
4023,2020/09/06 00:00:00+00,Ward 7,94,2123,25826,2023/01/07 08:00:08+00
4024,2020/09/07 00:00:00+00,Ward 7,94,2128,26050,2023/01/07 08:00:08+00
4025,2020/09/08 00:00:00+00,Ward 7,95,2131,26143,2023/01/07 08:00:08+00
4026,2020/09/09 00:00:00+00,Ward 7,95,2133,26223,2023/01/07 08:00:08+00
4027,2020/09/10 00:00:00+00,Ward 7,95,2141,26476,2023/01/07 08:00:08+00
4028,2020/09/11 00:00:00+00,Ward 7,95,2139,26684,2023/01/07 08:00:08+00
4029,2020/09/12 00:00:00+00,Ward 7,95,2152,26862,2023/01/07 08:00:08+00
4030,2020/09/13 00:00:00+00,Ward 7,95,2154,27048,2023/01/07 08:00:08+00
4031,2020/09/14 00:00:00+00,Ward 7,95,2164,27524,2023/01/07 08:00:08+00
4032,2020/09/15 00:00:00+00,Ward 7,95,2167,27620,2023/01/07 08:00:08+00
4033,2020/09/16 00:00:00+00,Ward 7,96,2173,27829,2023/01/07 08:00:08+00
4034,2020/09/17 00:00:00+00,Ward 7,96,2183,28157,2023/01/07 08:00:08+00
4035,2020/09/18 00:00:00+00,Ward 7,96,2181,28337,2023/01/07 08:00:08+00
4036,2020/09/19 00:00:00+00,Ward 7,96,2191,28530,2023/01/07 08:00:08+00
4037,2020/09/20 00:00:00+00,Ward 7,96,2197,28649,2023/01/07 08:00:08+00
4038,2020/09/21 00:00:00+00,Ward 7,96,2203,28933,2023/01/07 08:00:08+00
4039,2020/09/22 00:00:00+00,Ward 7,96,2204,29041,2023/01/07 08:00:08+00
4040,2020/09/23 00:00:00+00,Ward 7,96,2208,29228,2023/01/07 08:00:08+00
4041,2020/09/24 00:00:00+00,Ward 7,96,2212,29533,2023/01/07 08:00:08+00
4042,2020/09/25 00:00:00+00,Ward 7,96,2215,29824,2023/01/07 08:00:08+00
4043,2020/09/26 00:00:00+00,Ward 7,96,2218,30055,2023/01/07 08:00:08+00
4044,2020/09/27 00:00:00+00,Ward 7,96,2222,30160,2023/01/07 08:00:08+00
4045,2020/09/28 00:00:00+00,Ward 7,97,2228,30368,2023/01/07 08:00:08+00
4046,2020/09/29 00:00:00+00,Ward 7,97,2232,30465,2023/01/07 08:00:08+00
4047,2020/09/30 00:00:00+00,Ward 7,97,2233,30702,2023/01/07 08:00:08+00
4048,2020/10/01 00:00:00+00,Ward 7,98,2242,30940,2023/01/07 08:00:08+00
4049,2020/10/02 00:00:00+00,Ward 7,98,2246,31094,2023/01/07 08:00:08+00
4050,2020/10/03 00:00:00+00,Ward 7,98,2243,31230,2023/01/07 08:00:08+00
4051,2020/10/04 00:00:00+00,Ward 7,98,2248,31333,2023/01/07 08:00:08+00
4052,2020/10/05 00:00:00+00,Ward 7,98,2260,31775,2023/01/07 08:00:08+00
4053,2020/10/06 00:00:00+00,Ward 7,98,2267,31898,2023/01/07 08:00:08+00
4054,2020/10/07 00:00:00+00,Ward 7,98,2272,32136,2023/01/07 08:00:08+00
4055,2020/10/08 00:00:00+00,Ward 7,98,2280,32609,2023/01/07 08:00:08+00
4056,2020/10/09 00:00:00+00,Ward 7,99,2293,32933,2023/01/07 08:00:08+00
4057,2020/10/10 00:00:00+00,Ward 7,99,2299,33756,2023/01/07 08:00:08+00
4058,2020/10/11 00:00:00+00,Ward 7,99,2298,34000,2023/01/07 08:00:08+00
4059,2020/10/12 00:00:00+00,Ward 7,99,2303,34238,2023/01/07 08:00:08+00
4060,2020/10/13 00:00:00+00,Ward 7,99,2317,34629,2023/01/07 08:00:08+00
4061,2020/10/14 00:00:00+00,Ward 7,99,2318,34777,2023/01/07 08:00:08+00
4062,2020/10/15 00:00:00+00,Ward 7,100,2334,35165,2023/01/07 08:00:08+00
4063,2020/10/16 00:00:00+00,Ward 7,100,2344,35574,2023/01/07 08:00:08+00
4064,2020/10/17 00:00:00+00,Ward 7,100,2345,35801,2023/01/07 08:00:08+00
4065,2020/10/18 00:00:00+00,Ward 7,100,2344,35963,2023/01/07 08:00:08+00
4066,2020/10/19 00:00:00+00,Ward 7,101,2350,36263,2023/01/07 08:00:08+00
4067,2020/10/20 00:00:00+00,Ward 7,101,2353,36427,2023/01/07 08:00:08+00
4068,2020/10/21 00:00:00+00,Ward 7,101,2357,36535,2023/01/07 08:00:08+00
4069,2020/10/22 00:00:00+00,Ward 7,101,2363,36936,2023/01/07 08:00:08+00
4070,2020/10/23 00:00:00+00,Ward 7,101,2374,37260,2023/01/07 08:00:08+00
4071,2020/10/24 00:00:00+00,Ward 7,101,2384,37483,2023/01/07 08:00:08+00
4072,2020/10/25 00:00:00+00,Ward 7,101,2389,37606,2023/01/07 08:00:08+00
4073,2020/10/26 00:00:00+00,Ward 7,102,2395,37923,2023/01/07 08:00:08+00
4074,2020/10/27 00:00:00+00,Ward 7,102,2402,38110,2023/01/07 08:00:08+00
4075,2020/10/28 00:00:00+00,Ward 7,103,2415,38487,2023/01/07 08:00:08+00
4076,2020/10/29 00:00:00+00,Ward 7,104,2418,38694,2023/01/07 08:00:08+00
4077,2020/10/30 00:00:00+00,Ward 7,104,2435,39189,2023/01/07 08:00:08+00
4078,2020/10/31 00:00:00+00,Ward 7,104,2447,39387,2023/01/07 08:00:08+00
4079,2020/11/01 00:00:00+00,Ward 7,104,2458,39583,2023/01/07 08:00:08+00
4080,2020/11/02 00:00:00+00,Ward 7,104,2470,39881,2023/01/07 08:00:08+00
4081,2020/11/03 00:00:00+00,Ward 7,104,2477,40131,2023/01/07 08:00:08+00
4082,2020/11/04 00:00:00+00,Ward 7,105,2487,40383,2023/01/07 08:00:08+00
4083,2020/11/05 00:00:00+00,Ward 7,105,2494,41111,2023/01/07 08:00:08+00
4084,2020/11/06 00:00:00+00,Ward 7,105,2503,41426,2023/01/07 08:00:08+00
4085,2020/11/07 00:00:00+00,Ward 7,105,2512,41758,2023/01/07 08:00:08+00
4086,2020/11/08 00:00:00+00,Ward 7,105,2517,41989,2023/01/07 08:00:08+00
4087,2020/11/09 00:00:00+00,Ward 7,105,2523,42163,2023/01/07 08:00:08+00
4088,2020/11/10 00:00:00+00,Ward 7,105,2548,42496,2023/01/07 08:00:08+00
4089,2020/11/11 00:00:00+00,Ward 7,105,2561,42809,2023/01/07 08:00:08+00
4090,2020/11/12 00:00:00+00,Ward 7,105,2582,43462,2023/01/07 08:00:08+00
4091,2020/11/13 00:00:00+00,Ward 7,105,2603,43779,2023/01/07 08:00:08+00
4092,2020/11/14 00:00:00+00,Ward 7,107,2617,44179,2023/01/07 08:00:08+00
4093,2020/11/15 00:00:00+00,Ward 7,107,2629,44286,2023/01/07 08:00:08+00
4094,2020/11/16 00:00:00+00,Ward 7,107,2652,44642,2023/01/07 08:00:08+00
4095,2020/11/17 00:00:00+00,Ward 7,107,2673,44950,2023/01/07 08:00:08+00
4096,2020/11/18 00:00:00+00,Ward 7,107,2697,45305,2023/01/07 08:00:08+00
4097,2020/11/19 00:00:00+00,Ward 7,107,2712,45606,2023/01/07 08:00:08+00
4098,2020/11/20 00:00:00+00,Ward 7,107,2738,45996,2023/01/07 08:00:08+00
4099,2020/11/21 00:00:00+00,Ward 7,107,2769,46558,2023/01/07 08:00:08+00
4100,2020/11/22 00:00:00+00,Ward 7,107,2780,47053,2023/01/07 08:00:08+00
4101,2020/11/23 00:00:00+00,Ward 7,107,2799,47288,2023/01/07 08:00:08+00
4102,2020/11/24 00:00:00+00,Ward 7,108,2812,47539,2023/01/07 08:00:08+00
4103,2020/11/25 00:00:00+00,Ward 7,108,2850,48153,2023/01/07 08:00:08+00
4104,2020/11/26 00:00:00+00,Ward 7,108,2882,48924,2023/01/07 08:00:08+00
4105,2020/11/27 00:00:00+00,Ward 7,108,2934,49803,2023/01/07 08:00:08+00
4106,2020/11/28 00:00:00+00,Ward 7,108,2955,50079,2023/01/07 08:00:08+00
4107,2020/11/29 00:00:00+00,Ward 7,108,2970,50339,2023/01/07 08:00:08+00
4108,2020/11/30 00:00:00+00,Ward 7,108,2996,50495,2023/01/07 08:00:08+00
4109,2020/12/01 00:00:00+00,Ward 7,109,3017,50739,2023/01/07 08:00:08+00
4110,2020/12/02 00:00:00+00,Ward 7,109,3067,51241,2023/01/07 08:00:08+00
4111,2020/12/03 00:00:00+00,Ward 7,109,3116,51476,2023/01/07 08:00:08+00
4112,2020/12/04 00:00:00+00,Ward 7,109,3172,52629,2023/01/07 08:00:08+00
4113,2020/12/05 00:00:00+00,Ward 7,109,3215,53178,2023/01/07 08:00:08+00
4114,2020/12/06 00:00:00+00,Ward 7,109,3243,53514,2023/01/07 08:00:08+00
4115,2020/12/07 00:00:00+00,Ward 7,109,3289,54073,2023/01/07 08:00:08+00
4116,2020/12/08 00:00:00+00,Ward 7,109,3329,54609,2023/01/07 08:00:08+00
4117,2020/12/09 00:00:00+00,Ward 7,110,3370,54962,2023/01/07 08:00:08+00
4118,2020/12/10 00:00:00+00,Ward 7,110,3398,55640,2023/01/07 08:00:08+00
4119,2020/12/11 00:00:00+00,Ward 7,110,3434,56371,2023/01/07 08:00:08+00
4120,2020/12/12 00:00:00+00,Ward 7,110,3490,56926,2023/01/07 08:00:08+00
4121,2020/12/13 00:00:00+00,Ward 7,111,3505,57265,2023/01/07 08:00:08+00
4122,2020/12/14 00:00:00+00,Ward 7,112,3541,58021,2023/01/07 08:00:08+00
4123,2020/12/15 00:00:00+00,Ward 7,112,3583,58443,2023/01/07 08:00:08+00
4124,2020/12/16 00:00:00+00,Ward 7,113,3609,58960,2023/01/07 08:00:08+00
4125,2020/12/17 00:00:00+00,Ward 7,113,3625,59448,2023/01/07 08:00:08+00
4126,2020/12/18 00:00:00+00,Ward 7,113,3657,60060,2023/01/07 08:00:08+00
4127,2020/12/19 00:00:00+00,Ward 7,116,3693,60801,2023/01/07 08:00:08+00
4128,2020/12/20 00:00:00+00,Ward 7,116,3725,61098,2023/01/07 08:00:08+00
4129,2020/12/21 00:00:00+00,Ward 7,116,3747,61522,2023/01/07 08:00:08+00
4130,2020/12/22 00:00:00+00,Ward 7,116,3771,62248,2023/01/07 08:00:08+00
4131,2020/12/23 00:00:00+00,Ward 7,117,3807,62609,2023/01/07 08:00:08+00
4132,2020/12/24 00:00:00+00,Ward 7,117,3831,63027,2023/01/07 08:00:08+00
4133,2020/12/26 00:00:00+00,Ward 7,117,3899,64413,2023/01/07 08:00:08+00
4134,2020/12/27 00:00:00+00,Ward 7,117,3911,64559,2023/01/07 08:00:08+00
4135,2020/12/28 00:00:00+00,Ward 7,117,3947,64879,2023/01/07 08:00:08+00
4136,2020/12/29 00:00:00+00,Ward 7,118,3984,65173,2023/01/07 08:00:08+00
4137,2020/12/30 00:00:00+00,Ward 7,119,4030,65534,2023/01/07 08:00:08+00
4138,2020/12/31 00:00:00+00,Ward 7,119,4039,65932,2023/01/07 08:00:08+00
4139,2021/01/01 00:00:00+00,Ward 7,120,4075,66544,2023/01/07 08:00:08+00
4140,2021/01/02 00:00:00+00,Ward 7,120,4118,67188,2023/01/07 08:00:08+00
4141,2021/01/03 00:00:00+00,Ward 7,120,4129,67379,2023/01/07 08:00:08+00
4142,2021/01/04 00:00:00+00,Ward 7,120,4172,68005,2023/01/07 08:00:08+00
4143,2021/01/05 00:00:00+00,Ward 7,121,4202,68338,2023/01/07 08:00:08+00
4144,2021/01/06 00:00:00+00,Ward 7,122,4231,68769,2023/01/07 08:00:08+00
4145,2021/01/07 00:00:00+00,Ward 7,123,4275,69218,2023/01/07 08:00:08+00
4146,2021/01/08 00:00:00+00,Ward 7,124,4327,69831,2023/01/07 08:00:08+00
4147,2021/01/09 00:00:00+00,Ward 7,124,4351,70352,2023/01/07 08:00:08+00
4148,2021/01/10 00:00:00+00,Ward 7,124,4375,70664,2023/01/07 08:00:08+00
4149,2021/01/11 00:00:00+00,Ward 7,125,4446,71677,2023/01/07 08:00:08+00
4150,2021/01/12 00:00:00+00,Ward 7,126,4476,71927,2023/01/07 08:00:08+00
4151,2021/01/13 00:00:00+00,Ward 7,128,4496,72263,2023/01/07 08:00:08+00
4152,2021/01/14 00:00:00+00,Ward 7,128,4536,72871,2023/01/07 08:00:08+00
4153,2021/01/15 00:00:00+00,Ward 7,129,4573,73587,2023/01/07 08:00:08+00
4154,2021/01/16 00:00:00+00,Ward 7,129,4602,74001,2023/01/07 08:00:08+00
4155,2021/01/17 00:00:00+00,Ward 7,129,4639,74528,2023/01/07 08:00:08+00
4156,2021/01/18 00:00:00+00,Ward 7,129,4687,75063,2023/01/07 08:00:08+00
4157,2021/01/19 00:00:00+00,Ward 7,130,4710,75291,2023/01/07 08:00:08+00
4158,2021/01/20 00:00:00+00,Ward 7,130,4740,75666,2023/01/07 08:00:08+00
4159,2021/01/21 00:00:00+00,Ward 7,131,4774,76071,2023/01/07 08:00:08+00
4160,2021/01/22 00:00:00+00,Ward 7,131,4797,76433,2023/01/07 08:00:08+00
4161,2021/01/23 00:00:00+00,Ward 7,131,4827,76862,2023/01/07 08:00:08+00
4162,2021/01/24 00:00:00+00,Ward 7,133,4864,77578,2023/01/07 08:00:08+00
4163,2021/01/25 00:00:00+00,Ward 7,135,4892,78013,2023/01/07 08:00:08+00
4164,2021/01/26 00:00:00+00,Ward 7,137,4922,78340,2023/01/07 08:00:08+00
4165,2021/01/27 00:00:00+00,Ward 7,137,4951,78914,2023/01/07 08:00:08+00
4166,2021/01/28 00:00:00+00,Ward 7,139,4991,79658,2023/01/07 08:00:08+00
4167,2021/01/29 00:00:00+00,Ward 7,139,5024,81101,2023/01/07 08:00:08+00
4168,2021/01/30 00:00:00+00,Ward 7,141,5047,81558,2023/01/07 08:00:08+00
4169,2021/01/31 00:00:00+00,Ward 7,143,5074,82086,2023/01/07 08:00:08+00
4170,2021/02/01 00:00:00+00,Ward 7,144,5099,82487,2023/01/07 08:00:08+00
4171,2021/02/02 00:00:00+00,Ward 7,144,5102,82666,2023/01/07 08:00:08+00
4172,2021/02/03 00:00:00+00,Ward 7,144,5123,82921,2023/01/07 08:00:08+00
4173,2021/02/04 00:00:00+00,Ward 7,144,5154,83468,2023/01/07 08:00:08+00
4174,2021/02/05 00:00:00+00,Ward 7,145,5179,83878,2023/01/07 08:00:08+00
4175,2021/02/06 00:00:00+00,Ward 7,146,5191,84271,2023/01/07 08:00:08+00
4176,2021/02/07 00:00:00+00,Ward 7,146,5212,84611,2023/01/07 08:00:08+00
4177,2021/02/08 00:00:00+00,Ward 7,149,5237,84977,2023/01/07 08:00:08+00
4178,2021/02/09 00:00:00+00,Ward 7,150,5247,85207,2023/01/07 08:00:08+00
4179,2021/02/10 00:00:00+00,Ward 7,154,5266,85667,2023/01/07 08:00:08+00
4180,2021/02/11 00:00:00+00,Ward 7,154,5287,86237,2023/01/07 08:00:08+00
4181,2021/02/12 00:00:00+00,Ward 7,154,5305,86633,2023/01/07 08:00:08+00
4182,2021/02/13 00:00:00+00,Ward 7,154,5316,87050,2023/01/07 08:00:08+00
4183,2021/02/14 00:00:00+00,Ward 7,154,5327,87245,2023/01/07 08:00:08+00
4184,2021/02/15 00:00:00+00,Ward 7,154,5341,87495,2023/01/07 08:00:08+00
4185,2021/02/16 00:00:00+00,Ward 7,154,5354,87495,2023/01/07 08:00:08+00
4186,2021/02/17 00:00:00+00,Ward 7,155,5363,87837,2023/01/07 08:00:08+00
4187,2021/02/18 00:00:00+00,Ward 7,155,5395,88192,2023/01/07 08:00:08+00
4188,2021/02/19 00:00:00+00,Ward 7,155,5414,88642,2023/01/07 08:00:08+00
4189,2021/02/20 00:00:00+00,Ward 7,155,5433,88964,2023/01/07 08:00:08+00
4190,2021/02/21 00:00:00+00,Ward 7,155,5445,89135,2023/01/07 08:00:08+00
4191,2021/02/22 00:00:00+00,Ward 7,156,5455,89386,2023/01/07 08:00:08+00
4192,2021/02/23 00:00:00+00,Ward 7,156,5466,89612,2023/01/07 08:00:08+00
4193,2021/02/24 00:00:00+00,Ward 7,156,5485,90015,2023/01/07 08:00:08+00
4194,2021/02/25 00:00:00+00,Ward 7,156,5505,90385,2023/01/07 08:00:08+00
4195,2021/02/26 00:00:00+00,Ward 7,157,5524,90886,2023/01/07 08:00:08+00
4196,2021/02/27 00:00:00+00,Ward 7,158,5535,91334,2023/01/07 08:00:08+00
4197,2021/02/28 00:00:00+00,Ward 7,160,5561,91687,2023/01/07 08:00:08+00
4198,2021/03/01 00:00:00+00,Ward 7,160,5582,91973,2023/01/07 08:00:08+00
4199,2021/03/02 00:00:00+00,Ward 7,161,5590,91992,2023/01/07 08:00:08+00
4200,2021/03/03 00:00:00+00,Ward 7,162,5614,92896,2023/01/07 08:00:08+00
4201,2021/03/04 00:00:00+00,Ward 7,162,5626,93360,2023/01/07 08:00:08+00
4202,2021/03/05 00:00:00+00,Ward 7,162,5640,94038,2023/01/07 08:00:08+00
4203,2021/03/06 00:00:00+00,Ward 7,162,5664,94628,2023/01/07 08:00:08+00
4204,2021/03/07 00:00:00+00,Ward 7,163,5670,94857,2023/01/07 08:00:08+00
4205,2021/03/08 00:00:00+00,Ward 7,163,5743,95968,2023/01/07 08:00:08+00
4206,2021/03/09 00:00:00+00,Ward 7,163,5765,96208,2023/01/07 08:00:08+00
4207,2021/03/10 00:00:00+00,Ward 7,163,5780,96872,2023/01/07 08:00:08+00
4208,2021/03/11 00:00:00+00,Ward 7,163,5800,97436,2023/01/07 08:00:08+00
4209,2021/03/12 00:00:00+00,Ward 7,163,5820,98042,2023/01/07 08:00:08+00
4210,2021/03/13 00:00:00+00,Ward 7,163,5829,98490,2023/01/07 08:00:08+00
4211,2021/03/14 00:00:00+00,Ward 7,164,5854,98976,2023/01/07 08:00:08+00
4212,2021/03/15 00:00:00+00,Ward 7,164,5866,99323,2023/01/07 08:00:08+00
